10/30/17,1281.40
10/31/17,1276.11
11/1/17,1280.51
11/2/17,1278.11
11/3/17,1284.02
11/6/17,1285.61
11/7/17,1276.02
11/8/17,1279.27
11/9/17,1280.74
11/10/17,1283.88
11/13/17,1283.81
11/14/17,1284.52
11/15/17,1277.05
11/16/17,1274.42
11/17/17,1282.13
11/20/17,1276.80
11/21/17,1283.92
11/22/17,1284.29
11/23/17,1281.84
11/24/17,1286.87
11/27/17,1289.32
11/28/17,1289.59
11/29/17,1294.89
11/30/17,1290.68
12/1/17,1282.83
12/4/17,1279.48
12/5/17,1273.39
12/6/17,1271.67
12/7/17,1263.72
12/8/17,1262.70
12/11/17,1252.91
12/12/17,1250.33
12/13/17,1246.00
12/14/17,1240.20
12/15/17,1242.54
12/18/17,1249.65
12/19/17,1253.10
12/20/17,1260.45
12/21/17,1260.38
12/27/17,1265.94
12/28/17,1265.00
1/2/18,1281.32
1/3/18,1290.76
1/4/18,1313.02
1/5/18,1315.06
1/8/18,1316.25
1/9/18,1318.33
1/10/18,1319.75
1/11/18,1308.78
1/12/18,1317.87
1/15/18,1319.64
1/16/18,1335.16
1/17/18,1341.37
1/18/18,1332.77
1/19/18,1326.95
1/22/18,1324.36
1/23/18,1324.58
1/24/18,1323.47
1/25/18,1322.12
1/26/18,1327.05
1/29/18,1331.88
1/30/18,1334.22
1/31/18,1332.65
2/1/18,1331.12
2/2/18,1330.15
2/5/18,1328.38
2/6/18,1324.18
2/7/18,1321.09
2/8/18,1318.85
2/9/18,1315.99
2/12/18,1312.01
2/13/18,1308.68
2/14/18,1316.38
2/15/18,1319.50
2/16/18,1329.18
2/19/18,1343.66
2/20/18,1347.46
2/21/18,1345.02
2/22/18,1339.93
2/23/18,1330.97
2/26/18,1327.06
2/27/18,1323.98
2/28/18,1326.97
3/1/18,1320.49
3/2/18,1314.46
3/5/18,1306.00
3/6/18,1317.06
3/7/18,1315.73
3/8/18,1326.01
3/9/18,1326.28
3/12/18,1320.69
3/13/18,1320.73
3/14/18,1318.53
3/15/18,1321.65
3/16/18,1322.01
3/19/18,1317.08
3/20/18,1308.71
3/21/18,1311.77
3/22/18,1309.89
3/23/18,1320.42
3/26/18,1327.91
3/27/18,1344.59
3/28/18,1349.29
3/29/18,1336.60
4/3/18,1328.65
4/4/18,1321.12
4/5/18,1331.64
4/6/18,1333.84
4/9/18,1323.58
4/10/18,1328.40
4/11/18,1328.96
4/12/18,1336.16
4/13/18,1347.32
4/16/18,1337.13
4/17/18,1342.32
4/18/18,1349.57
4/19/18,1340.96
4/20/18,1350.64
4/23/18,1347.57
4/24/18,1334.26
4/25/18,1323.08
4/26/18,1330.45
4/27/18,1322.39
4/30/18,1320.89
5/1/18,1322.88
5/2/18,1314.84
5/3/18,1308.26
5/4/18,1305.79
5/8/18,1316.79
5/9/18,1312.37
5/10/18,1308.20
5/11/18,1315.86
5/14/18,1321.47
5/15/18,1326.63
5/16/18,1321.16
5/17/18,1294.50
5/18/18,1295.28
5/21/18,1291.35
5/22/18,1289.05
5/23/18,1289.36
5/24/18,1294.97
5/25/18,1290.73
5/29/18,1308.97
5/30/18,1306.38
5/31/18,1297.34
6/1/18,1304.93
6/4/18,1308.56
6/5/18,1294.85
6/6/18,1298.42
6/7/18,1293.41
6/8/18,1303.04
6/11/18,1298.39
6/12/18,1300.51
6/13/18,1302.06
6/14/18,1300.75
6/15/18,1298.07
6/18/18,1304.48
6/19/18,1283.28
6/20/18,1282.25
6/21/18,1274.76
6/22/18,1273.16
6/25/18,1264.00
6/26/18,1268.33
6/27/18,1267.19
6/28/18,1258.76
6/29/18,1253.32
7/2/18,1249.74
7/3/18,1248.51
7/4/18,1245.86
7/5/18,1250.50
7/6/18,1254.65
7/9/18,1255.13
7/10/18,1255.41
7/11/18,1262.48
7/12/18,1253.10
7/13/18,1251.45
7/16/18,1244.36
7/17/18,1239.86
7/18/18,1238.95
7/19/18,1230.32
7/20/18,1222.85
7/23/18,1215.83
7/24/18,1226.18
7/25/18,1222.79
7/26/18,1227.97
7/27/18,1231.23
7/30/18,1228.85
7/31/18,1224.89
8/1/18,1224.05
8/2/18,1220.67
8/3/18,1218.66
8/6/18,1215.12
8/7/18,1215.75
8/8/18,1209.78
8/9/18,1212.17
8/10/18,1209.50
8/13/18,1214.07
8/14/18,1214.49
8/15/18,1205.08
8/16/18,1201.82
8/17/18,1187.11
8/20/18,1184.02
8/21/18,1180.57
8/22/18,1184.72
8/23/18,1191.22
8/24/18,1198.15
8/28/18,1196.98
8/29/18,1201.21
8/30/18,1213.34
8/31/18,1208.80
9/3/18,1202.84
9/4/18,1205.66
9/5/18,1203.05
9/6/18,1195.38
9/7/18,1199.34
9/10/18,1206.36
9/11/18,1203.04
9/12/18,1201.77
9/13/18,1195.66
9/14/18,1196.59
9/17/18,1207.79
9/18/18,1202.32
9/19/18,1203.04
9/20/18,1200.22
9/21/18,1202.63
9/24/18,1206.84
9/25/18,1198.73
9/26/18,1202.87
9/27/18,1201.16
9/28/18,1194.98
10/1/18,1186.84
10/2/18,1187.35
10/3/18,1187.98
10/4/18,1201.97
10/5/18,1200.47
10/8/18,1204.22
10/9/18,1203.85
10/10/18,1188.50
10/11/18,1185.97
10/12/18,1186.07
10/15/18,1203.27
10/16/18,1217.42
10/17/18,1229.42
10/18/18,1231.27
10/19/18,1229.27
10/22/18,1222.82
10/23/18,1228.14
10/24/18,1221.60
10/25/18,1236.53
10/26/18,1229.76
10/29/18,1231.61
10/30/18,1234.49
10/31/18,1231.15
11/1/18,1225.88
11/2/18,1215.04
11/5/18,1233.10
11/6/18,1232.08
11/7/18,1233.67
11/8/18,1232.75
11/9/18,1231.01
11/12/18,1224.61
11/13/18,1214.60
11/14/18,1209.88
11/15/18,1206.14
11/16/18,1207.22
11/19/18,1215.58
11/20/18,1226.34
11/21/18,1225.70
11/22/18,1227.15
11/23/18,1229.95
11/26/18,1230.54
11/27/18,1226.86
11/28/18,1227.08
11/29/18,1224.54
11/30/18,1216.62
12/3/18,1230.69
12/4/18,1220.05
12/5/18,1234.91
12/6/18,1243.74
12/7/18,1238.31
12/10/18,1246.45
12/11/18,1245.74
12/12/18,1246.77
12/13/18,1246.29
12/14/18,1246.79
12/17/18,1243.41
12/18/18,1235.93
12/19/18,1243.38
12/20/18,1247.33
12/21/18,1256.52
12/27/18,1261.02
12/28/18,1258.86
1/2/19,1269.84
1/3/19,1280.47
1/4/19,1283.64
1/7/19,1291.67
1/8/19,1277.59
1/9/19,1294.76
1/10/19,1284.42
1/11/19,1289.07
1/14/19,1291.71
1/15/19,1287.94
1/16/19,1292.93
1/17/19,1293.42
1/18/19,1291.22
1/21/19,1289.77
1/22/19,1282.42
1/23/19,1278.00
1/24/19,1280.86
1/25/19,1277.98
1/28/19,1283.11
1/29/19,1293.90
1/30/19,1302.99
1/31/19,1308.70
2/1/19,1311.22
2/4/19,1323.95
2/5/19,1316.92
2/6/19,1311.28
2/7/19,1314.28
2/8/19,1311.31
2/11/19,1308.86
2/12/19,1314.22
2/13/19,1304.58
2/14/19,1309.49
2/15/19,1312.98
2/18/19,1311.81
2/19/19,1317.39
2/20/19,1326.16
2/21/19,1334.12
2/22/19,1342.45
2/25/19,1328.25
2/26/19,1328.88
2/27/19,1330.34
2/28/19,1323.55
3/1/19,1322.06
3/4/19,1318.39
3/5/19,1311.43
3/6/19,1283.86
3/7/19,1283.47
3/8/19,1283.97
3/11/19,1284.46
3/12/19,1296.69
3/13/19,1295.35
3/14/19,1299.94
3/15/19,1310.02
3/18/19,1295.40
3/19/19,1303.23
3/20/19,1304.48
3/21/19,1306.32
3/22/19,1301.69
3/25/19,1308.16
3/26/19,1309.31
3/27/19,1317.89
3/28/19,1313.72
3/29/19,1307.01
4/1/19,1291.37
4/2/19,1293.38
4/3/19,1290.73
4/4/19,1287.92
4/5/19,1288.79
4/8/19,1281.48
4/9/19,1287.52
4/10/19,1299.45
4/11/19,1303.15
4/12/19,1305.51
4/15/19,1297.95
4/16/19,1294.44
4/17/19,1283.85
4/18/19,1273.47
4/23/19,1273.26
4/24/19,1273.14
4/25/19,1268.45
4/26/19,1271.69
4/29/19,1281.99
4/30/19,1289.64
5/1/19,1284.94
5/2/19,1285.61
5/3/19,1284.81
5/7/19,1270.02
5/8/19,1279.51
5/9/19,1281.88
5/10/19,1286.46
5/13/19,1286.94
5/14/19,1287.95
5/15/19,1297.64
5/16/19,1299.88
5/17/19,1300.34
5/20/19,1291.67
5/21/19,1279.95
5/22/19,1276.64
5/23/19,1270.18
5/24/19,1274.25
5/28/19,1285.13
5/29/19,1283.87
5/30/19,1279.65
5/31/19,1283.48
6/3/19,1281.91
6/4/19,1298.60
6/5/19,1320.32
6/6/19,1326.81
6/7/19,1337.00
6/10/19,1335.32
6/11/19,1340.66
6/12/19,1326.10
6/13/19,1324.58
6/14/19,1332.99
6/17/19,1335.76
6/18/19,1351.15
6/19/19,1337.22
6/20/19,1338.18
6/21/19,1341.70
6/24/19,1372.74
6/25/19,1385.82
6/26/19,1386.60
6/27/19,1403.82
6/28/19,1378.18
7/1/19,1386.84
7/2/19,1392.33
7/3/19,1374.00
7/4/19,1380.21
7/5/19,1397.80
7/8/19,1396.78
7/9/19,1370.77
7/10/19,1389.36
7/11/19,1379.84
7/12/19,1394.29
7/15/19,1397.38
7/16/19,1389.90
7/17/19,1395.81
7/18/19,1406.98
7/19/19,1406.91
7/22/19,1409.00
7/23/19,1416.41
7/24/19,1413.97
7/25/19,1415.56
7/26/19,1414.99
7/29/19,1412.56
7/30/19,1413.89
7/31/19,1412.70
8/1/19,1415.11
8/2/19,1415.71
8/5/19,1411.52
8/6/19,1422.66
8/7/19,1430.40
8/8/19,1436.65
8/9/19,1450.35
8/12/19,1450.18
8/13/19,1451.10
8/14/19,1450.79
8/15/19,1450.18
8/16/19,1509.87
8/19/19,1517.30
8/20/19,1520.94
8/21/19,1513.66
8/22/19,1513.55
8/23/19,1515.97
8/27/19,1517.47
8/28/19,1519.45
8/29/19,1535.49
8/30/19,1547.89
9/2/19,1553.45
9/3/19,1548.70
9/4/19,1543.77
9/5/19,1548.32
9/6/19,1556.57
9/9/19,1552.53
9/10/19,1545.66
9/11/19,1535.91
9/12/19,1526.14
9/13/19,1518.34
9/16/19,1528.89
9/17/19,1510.59
9/18/19,1513.94
9/19/19,1518.40
9/20/19,1522.66
9/23/19,1523.19
9/24/19,1526.03
9/25/19,1540.46
9/26/19,1539.41
9/27/19,1546.15
9/30/19,1527.83
10/1/19,1516.85
10/2/19,1510.70
10/3/19,1501.10
10/4/19,1515.04
10/7/19,1530.90
10/8/19,1523.45
10/9/19,1530.14
10/10/19,1532.95
10/11/19,1536.42
10/14/19,1527.33
10/15/19,1516.24
10/16/19,1495.32
10/17/19,1492.45
10/18/19,1491.39
10/21/19,1497.58
10/22/19,1495.40
10/23/19,1497.11
10/24/19,1491.92
10/25/19,1499.83
10/28/19,1501.35
10/29/19,1514.51
10/30/19,1497.77
10/31/19,1493.87
11/1/19,1498.39
11/4/19,1513.31
11/5/19,1512.28
11/6/19,1512.79
11/7/19,1495.61
11/8/19,1494.77
11/11/19,1493.40
11/12/19,1477.15
11/13/19,1474.48
11/14/19,1461.29
11/15/19,1474.40
11/18/19,1475.75
11/19/19,1477.13
11/20/19,1477.34
11/21/19,1477.86
11/22/19,1480.60
11/25/19,1475.94
11/26/19,1473.87
11/27/19,1467.84
11/28/19,1464.84
11/29/19,1464.73
12/2/19,1465.07
12/3/19,1470.46
12/4/19,1470.94
12/5/19,1485.76
12/6/19,1483.19
12/9/19,1484.54
12/10/19,1468.43
12/11/19,1471.69
12/12/19,1473.78
12/13/19,1469.65
12/16/19,1470.56
12/17/19,1469.44
12/18/19,1479.72
12/19/19,1477.73
12/20/19,1476.34
12/23/19,1478.81
12/27/19,1480.92
12/30/19,1483.84
1/2/20,1508.31
1/3/20,1512.66
1/6/20,1522.66
1/7/20,1539.59
1/8/20,1558.15
1/9/20,1557.77
1/10/20,1560.14
1/13/20,1543.40
1/14/20,1547.01
1/15/20,1543.82
1/16/20,1540.32
1/17/20,1544.45
1/20/20,1542.43
1/21/20,1544.36
1/22/20,1545.92
1/23/20,1536.55
1/24/20,1542.93
1/27/20,1548.31
1/28/20,1549.03
1/29/20,1563.39
1/30/20,1556.51
1/31/20,1555.97
2/3/20,1561.01
2/4/20,1566.66
2/5/20,1557.16
2/6/20,1541.64
2/7/20,1539.67
2/10/20,1551.11
2/11/20,1559.12
2/12/20,1558.34
2/13/20,1554.99
2/14/20,1548.42
2/17/20,1560.75
2/18/20,1584.28
2/19/20,1582.66
2/20/20,1591.09
2/21/20,1604.14
2/24/20,1616.59
2/25/20,1636.07
2/26/20,1657.67
2/27/20,1641.67
2/28/20,1627.94
3/2/20,1645.19
3/3/20,1608.61
3/4/20,1602.18
3/5/20,1621.03
3/6/20,1643.50
3/9/20,1656.63
3/10/20,1673.70
3/11/20,1664.65
3/12/20,1649.71
3/13/20,1650.21
3/16/20,1564.91
3/17/20,1574.98
3/18/20,1532.63
3/19/20,1577.34
3/20/20,1548.72
3/23/20,1491.41
3/24/20,1491.70
3/25/20,1520.61
3/26/20,1588.24
3/27/20,1605.10
3/30/20,1630.01
3/31/20,1617.89
4/1/20,1602.30
4/2/20,1574.78
4/3/20,1541.79
4/6/20,1591.10
4/7/20,1658.48
4/8/20,1667.32
4/9/20,1658.62
4/14/20,1650.75
4/15/20,1664.52
4/16/20,1704.89
4/17/20,1718.44
4/20/20,1710.76
4/21/20,1686.42
4/22/20,1679.60
4/23/20,1694.21
4/24/20,1727.01
4/27/20,1762.28
4/28/20,1739.40
4/29/20,1720.91
4/30/20,1690.28
5/1/20,1684.45
5/4/20,1694.61
5/5/20,1680.59
5/6/20,1692.88
5/7/20,1705.39
5/11/20,1687.44
5/12/20,1691.47
5/13/20,1702.45
5/14/20,1696.62
5/15/20,1696.69
5/18/20,1721.93
5/19/20,1736.75
5/20/20,1729.37
5/21/20,1730.39
5/22/20,1739.94
5/26/20,1727.89
5/27/20,1726.37
5/28/20,1727.33
5/29/20,1702.95
6/1/20,1716.50
6/2/20,1740.53
6/3/20,1736.59
6/4/20,1740.23
6/5/20,1714.20
6/8/20,1688.95
6/9/20,1678.31
6/10/20,1689.57
6/11/20,1724.49
6/12/20,1737.44
6/15/20,1741.16
6/16/20,1738.77
6/17/20,1712.82
6/18/20,1707.42
6/19/20,1711.84
6/22/20,1710.02
6/23/20,1719.14
6/24/20,1740.43
6/25/20,1745.00
6/26/20,1737.88
6/29/20,1729.29
6/30/20,1724.95
7/1/20,1747.78
7/2/20,1752.23
7/3/20,1749.16
7/6/20,1753.33
7/7/20,1751.76
7/8/20,1760.98
7/9/20,1765.44
7/10/20,1777.47
7/13/20,1780.22
7/14/20,1771.99
7/15/20,1774.80
7/16/20,1776.17
7/17/20,1779.06
7/20/20,1820.01
7/21/20,1820.40
7/22/20,1825.42
7/23/20,1845.42
7/24/20,1855.49
7/27/20,1869.57
7/28/20,1888.88
7/29/20,1913.15
7/30/20,1922.14
7/31/20,1930.29
8/3/20,1942.28
8/4/20,1953.05
8/5/20,1954.32
8/6/20,1968.09
8/7/20,2009.73
8/10/20,2026.21
8/11/20,2006.47
8/12/20,2015.92
8/13/20,1966.39
8/14/20,1953.72
8/17/20,1979.35
8/18/20,1998.17
8/19/20,2016.63
8/20/20,2039.12
8/21/20,2015.41
8/24/20,1940.48
8/25/20,1917.15
8/26/20,1964.03
8/27/20,1968.35
8/28/20,1972.31
9/1/20,1963.87
9/2/20,1986.30
9/3/20,2009.78
9/4/20,1985.21
9/7/20,1954.75
9/8/20,1943.14
9/9/20,1956.49
9/10/20,1952.30
9/11/20,1981.26
9/14/20,2010.77
9/15/20,1991.19
9/16/20,1977.45
9/17/20,1955.12
9/18/20,1961.37
9/21/20,1955.77
9/22/20,1960.72
9/23/20,1945.64
9/24/20,1935.83
9/25/20,1918.23
9/28/20,1905.16
9/29/20,1900.51
9/30/20,1901.37
10/1/20,1910.01
10/2/20,1913.11
10/5/20,1919.28
10/6/20,1922.63
10/7/20,1927.13
10/8/20,1931.97
10/9/20,1918.35
10/12/20,1910.84
10/13/20,1938.13
10/14/20,1958.67
10/15/20,1933.37
10/16/20,1909.51
10/19/20,1899.35
10/20/20,1909.07
10/21/20,1914.49
10/22/20,1909.08
10/23/20,1926.03
10/26/20,1911.41
10/27/20,1906.91
10/28/20,1903.79
10/29/20,1911.50
10/30/20,1886.81
11/2/20,1880.00
11/3/20,1890.82
11/4/20,1902.54
11/5/20,1917.84
11/6/20,1909.70
11/9/20,1934.47
11/10/20,1941.95
11/11/20,1879.56
11/12/20,1878.15
11/13/20,1875.84
11/16/20,1895.79
11/17/20,1913.47
11/18/20,1908.88
11/19/20,1901.64
11/20/20,1888.00
11/23/20,1870.35
11/24/20,1882.84
11/25/20,1866.10
11/26/20,1826.49
11/27/20,1824.59
11/30/20,1831.24
12/1/20,1811.39
12/2/20,1787.10
12/3/20,1816.85
12/4/20,1842.07
12/7/20,1848.63
12/8/20,1851.09
12/9/20,1863.68
12/10/20,1875.23
12/11/20,1856.05
12/14/20,1854.08
12/15/20,1855.40
12/16/20,1852.19
12/17/20,1872.36
12/18/20,1874.59
12/21/20,1907.99
12/22/20,1891.64
12/23/20,1886.37
12/29/20,1879.20
12/30/20,1880.62
1/4/21,1884.68
1/5/21,1902.22
1/6/21,1959.14
1/7/21,1960.55
1/8/21,1945.54
1/11/21,1922.63
1/12/21,1874.61
1/13/21,1860.44
1/14/21,1853.84
1/15/21,1873.22
1/18/21,1862.80
1/19/21,1856.38
1/20/21,1843.12
1/21/21,1840.89
1/22/21,1861.85
1/25/21,1871.85
1/26/21,1864.33
1/27/21,1867.12
1/28/21,1869.72
1/29/21,1860.30
2/1/21,1871.66
2/2/21,1884.31
2/3/21,1884.20
2/4/21,1851.14
2/5/21,1848.62
2/8/21,1801.76
2/9/21,1816.95
2/10/21,1853.62
2/11/21,1864.12
2/12/21,1861.71
2/15/21,1850.78
2/16/21,1823.14
2/17/21,1824.28
2/18/21,1795.58
2/19/21,1785.96
2/22/21,1779.71
2/23/21,1791.78
2/24/21,1812.82
2/25/21,1803.63
2/26/21,1785.83
3/1/21,1773.64
3/2/21,1739.91
3/3/21,1732.38
3/4/21,1726.84
3/5/21,1717.12
3/8/21,1717.06
3/9/21,1700.51
3/10/21,1688.33
3/11/21,1717.03
3/12/21,1717.20
3/15/21,1721.87
3/16/21,1699.05
3/17/21,1714.58
3/18/21,1729.92
3/19/21,1737.34
3/22/21,1733.49
3/23/21,1742.71
3/24/21,1746.00
3/25/21,1736.35
3/26/21,1738.94
3/29/21,1746.54
3/30/21,1741.96
3/31/21,1714.02
4/1/21,1688.55
4/6/21,1693.93
4/7/21,1734.26
4/8/21,1760.25
4/9/21,1749.65
4/12/21,1758.34
4/13/21,1741.10
4/14/21,1732.15
4/15/21,1750.03
4/16/21,1746.14
4/19/21,1769.65
4/20/21,1790.16
4/21/21,1776.40
4/22/21,1774.55
4/23/21,1792.39
4/26/21,1783.37
4/27/21,1776.65
4/28/21,1770.27
4/29/21,1783.44
4/30/21,1775.36
5/4/21,1764.27
5/5/21,1767.70
5/6/21,1798.31
5/7/21,1782.76
5/10/21,1808.03
5/11/21,1831.64
5/12/21,1834.40
5/13/21,1821.01
5/14/21,1822.62
5/17/21,1819.60
5/18/21,1839.38
5/19/21,1860.02
5/20/21,1872.73
5/21/21,1889.02
5/24/21,1875.06
5/25/21,1867.18
5/26/21,1872.66
5/27/21,1885.02
5/28/21,1901.44
6/1/21,1895.08
6/2/21,1898.33
6/3/21,1896.87
6/4/21,1899.17
6/7/21,1866.56
6/8/21,1884.54
6/9/21,1890.21
6/10/21,1895.01
6/11/21,1894.09
6/14/21,1885.54
6/15/21,1876.10
6/16/21,1862.02
6/17/21,1862.33
6/18/21,1861.93
6/21/21,1787.21
6/22/21,1782.78
6/23/21,1786.49
6/24/21,1791.53
6/25/21,1808.55
6/28/21,1799.51
6/29/21,1793.56
6/30/21,1783.27
7/1/21,1758.57
7/2/21,1765.93
7/5/21,1790.87
7/6/21,1802.85
7/7/21,1807.61
7/8/21,1822.79
7/9/21,1816.80
7/12/21,1816.96
7/13/21,1816.74
7/14/21,1805.97
7/15/21,1828.54
7/16/21,1843.20
7/19/21,1843.12
7/20/21,1839.29
7/21/21,1809.48
7/22/21,1816.63
7/23/21,1799.97
7/26/21,1798.14
7/27/21,1800.67
7/28/21,1802.43
7/29/21,1801.35
7/30/21,1795.12
8/2/21,1824.68
8/3/21,1822.24
8/4/21,1804.25
8/5/21,1803.12
8/6/21,1822.76
8/9/21,1801.45
8/10/21,1763.47
8/11/21,1739.01
8/12/21,1725.53
8/13/21,1748.03
8/16/21,1755.17
8/17/21,1778.75
8/18/21,1785.02
8/19/21,1789.94
8/20/21,1777.40
8/23/21,1775.39
8/24/21,1778.18
8/25/21,1807.41
8/26/21,1820.07
8/27/21,1800.19
8/31/21,1793.55
9/1/21,1804.73
9/2/21,1823.01
9/3/21,1820.72
9/6/21,1818.51
9/7/21,1827.50
9/8/21,1825.82
9/9/21,1806.50
9/10/21,1790.59
